Tweet Id,Type
1471877190304284675,pro_vaccines
1471878474176417792,pro_vaccines
1471879164881997833,pro_vaccines
1471880254859923456,pro_vaccines
1471881329289666561,pro_vaccines
1471888552300535810,pro_vaccines
1471896793394913291,pro_vaccines
1471899560423292931,pro_vaccines
1471906145413468161,pro_vaccines
1471907100649406465,pro_vaccines
1471908322672586754,pro_vaccines
1471908680241135616,pro_vaccines
1471920414884438018,pro_vaccines
1471936502351417351,pro_vaccines
1471942892231004167,pro_vaccines
1471946747165515782,pro_vaccines
1471949538156032004,pro_vaccines
1471950673868591105,pro_vaccines
1471952187655811076,pro_vaccines
1471952428966678530,pro_vaccines
1471955307899150336,pro_vaccines
1471955860586852355,pro_vaccines
1471956380638593025,pro_vaccines
1471958227004923905,pro_vaccines
1471964905012137984,pro_vaccines
1471966060794417154,pro_vaccines
1471969550640033795,pro_vaccines
1471969593811869696,pro_vaccines
1471974341168418818,pro_vaccines
1471975801109241859,pro_vaccines
1471978043061063683,pro_vaccines
1471978553696825347,pro_vaccines
1472005277792669700,pro_vaccines
1472010764307238915,pro_vaccines
1472022374371536905,pro_vaccines
1472032404185387009,pro_vaccines
1472037071967510528,pro_vaccines
1472037873322844160,pro_vaccines
1472039972035186694,pro_vaccines
1472048351042359296,pro_vaccines
1472065814807203840,pro_vaccines
1472065826417262592,pro_vaccines
1472080939199074307,pro_vaccines
1472087198312935425,pro_vaccines
1472087932110618624,pro_vaccines
1472089164241940487,pro_vaccines
1472094058738688000,pro_vaccines
1472096392034144258,pro_vaccines
1472096406257164290,pro_vaccines
1472097466124320776,pro_vaccines
1472097603919691779,pro_vaccines
1472103414733717507,pro_vaccines
1472112950513045504,pro_vaccines
1472123014539972614,pro_vaccines
1472130337169887233,pro_vaccines
1472143048629006343,pro_vaccines
1472145074758717440,pro_vaccines
1472156668771373060,pro_vaccines
1472160684024614912,pro_vaccines
1472174485163757568,pro_vaccines
1472176502292819969,pro_vaccines
1472181776936275970,pro_vaccines
1472191640488058885,pro_vaccines
1472199151500804098,pro_vaccines
1472200321774632964,pro_vaccines
1472210447000645632,pro_vaccines
1472213910749020160,pro_vaccines
1472214529895546884,pro_vaccines
1472216724477026316,pro_vaccines
1472216976005152773,pro_vaccines
1472217928833581059,pro_vaccines
1472219946453282817,pro_vaccines
1472225745531543555,pro_vaccines
1472239164930285579,pro_vaccines
1472245571331178511,pro_vaccines
1472247177443516425,pro_vaccines
1472250708246376452,pro_vaccines
1472254722048286723,pro_vaccines
1472255188312510471,pro_vaccines
1472265011406024706,pro_vaccines
1472268154504105990,pro_vaccines
1472268501918404624,pro_vaccines
1472277962422726658,pro_vaccines
1472284552966070272,pro_vaccines
1472286541737123840,pro_vaccines
1472287372138225677,pro_vaccines
1472307034947215361,pro_vaccines
1472343735820242946,pro_vaccines
1472348477086703622,pro_vaccines
1472350318675611656,pro_vaccines
1472351218714435585,pro_vaccines
1472365823205560323,pro_vaccines
1472388729318912000,pro_vaccines
1472397020803395589,pro_vaccines
1472408006193254401,pro_vaccines
1472409187439235072,pro_vaccines
1472424143744233472,pro_vaccines
1472435015124336641,pro_vaccines
1472440264119787530,pro_vaccines
1472459714428424192,pro_vaccines
1472467515188162566,pro_vaccines
1472471826190123008,pro_vaccines
1472472601536520194,pro_vaccines
1472486049079197697,pro_vaccines
1472493864267169797,pro_vaccines
1472497025740464132,pro_vaccines
1472502681755394048,pro_vaccines
1472506138222546944,pro_vaccines
1472510798509457414,pro_vaccines
1472511947971043328,pro_vaccines
1472513601420201987,pro_vaccines
1472515724337893385,pro_vaccines
1472516021579759617,pro_vaccines
1472525765413683201,pro_vaccines
1472528798000328705,pro_vaccines
1472545220789157896,pro_vaccines
1472550392739282946,pro_vaccines
1472552305299972101,pro_vaccines
1472554081088589826,pro_vaccines
1472554705964445701,pro_vaccines
1472569872735481858,pro_vaccines
1472597595969277952,pro_vaccines
1472599238194442241,pro_vaccines
1472600042888380416,pro_vaccines
1472600481327427584,pro_vaccines
1472600991270907929,pro_vaccines
1472606605002878978,pro_vaccines
1472621425789972480,pro_vaccines
1472621905219837952,pro_vaccines
1472627094748377090,pro_vaccines
1472627612098994179,pro_vaccines
1472628175062589444,pro_vaccines
1472628535898656771,pro_vaccines
1472635806569349129,pro_vaccines
1472635864123682825,pro_vaccines
1472641641748234240,pro_vaccines
1472642783550840840,pro_vaccines
1472649721793626117,pro_vaccines
1472654960005287942,pro_vaccines
1472657090841915396,pro_vaccines
1472664241731690503,pro_vaccines
1472667338717675520,pro_vaccines
1472671164057194496,pro_vaccines
1472671459441094659,pro_vaccines
1472673213419196418,pro_vaccines
1472677125434003457,pro_vaccines
1472678270940372998,pro_vaccines
1472680137988755459,pro_vaccines
1472683104536076291,pro_vaccines
1472686242517209094,pro_vaccines
1472686400742985728,pro_vaccines
1472708199304282114,pro_vaccines
1472708588221218818,pro_vaccines
1472716862773510144,pro_vaccines
1472723546497556484,pro_vaccines
1472728236262141953,pro_vaccines
1472730619822198786,pro_vaccines
1472731965589757954,pro_vaccines
1472738733300625410,pro_vaccines
1472740070440325120,pro_vaccines
1472741609582202880,pro_vaccines
1472748608726437894,pro_vaccines
1472755117728448517,pro_vaccines
1472759014358503427,pro_vaccines
1472759303027269637,pro_vaccines
1472760889786781697,pro_vaccines
1472772324642357250,pro_vaccines
1472774432775155715,pro_vaccines
1472775237435539457,pro_vaccines
1472779827442712581,pro_vaccines
1472790396505772036,pro_vaccines
1472791902508367872,pro_vaccines
1472792263138885633,pro_vaccines
1472797924979531778,pro_vaccines
1472826703655612420,pro_vaccines
1472832900571693057,pro_vaccines
1472840873398439938,pro_vaccines
1472844483247099908,pro_vaccines
1472850280458997761,pro_vaccines
1472854906633699330,pro_vaccines
1472857218202537984,pro_vaccines
1472882352129208322,pro_vaccines
1472899494719152130,pro_vaccines
1472909670507495431,pro_vaccines
1472910377159512064,pro_vaccines
1472911721065070597,pro_vaccines
1472911993518579713,pro_vaccines
1472915344335331330,pro_vaccines
1472921972212436992,pro_vaccines
1472922232078757889,pro_vaccines
1472927426611015680,pro_vaccines
1472933527914266627,pro_vaccines
1472933981746249735,pro_vaccines
1472935235583098887,pro_vaccines
1472940264746590221,pro_vaccines
1472940657878593537,pro_vaccines
1472940779815550977,pro_vaccines
1472955648610471936,pro_vaccines
1472958513890709517,pro_vaccines
1472960512631652355,pro_vaccines
1472961064044277769,pro_vaccines
1472967181898035206,pro_vaccines
1472969285840613387,pro_vaccines
1472975310614372356,pro_vaccines
1472975357666025473,pro_vaccines
1472982941168979970,pro_vaccines
1472985907427000320,pro_vaccines
1472988794961858565,pro_vaccines
1472989174278074372,pro_vaccines
1472993808904245256,pro_vaccines
1472996311209324550,pro_vaccines
1473005038712897541,pro_vaccines
1473005762301595655,pro_vaccines
1473009885822406658,pro_vaccines
1473011388226289666,pro_vaccines
1473018307577974788,pro_vaccines
1473022506810413056,pro_vaccines
1473027158129971203,pro_vaccines
1473030252318408714,pro_vaccines
1473033341066625026,pro_vaccines
1473033398126055425,pro_vaccines
1473034387671248901,pro_vaccines
1473034613488558084,pro_vaccines
1473043940182011910,pro_vaccines
1473048990396596224,pro_vaccines
1473049908856901637,pro_vaccines
1473051051746078727,pro_vaccines
1473051657307050000,pro_vaccines
1473052453817958405,pro_vaccines
1473052897357320195,pro_vaccines
1473056290742095872,pro_vaccines
1473060907794067458,pro_vaccines
1473061775813844995,pro_vaccines
1473066882592911362,pro_vaccines
1473072899862925316,pro_vaccines
1473079805709099010,pro_vaccines
1473082013045383172,pro_vaccines
1473087549606281216,pro_vaccines
1473088466040893444,pro_vaccines
1473094608049430528,pro_vaccines
1473099438742671362,pro_vaccines
1473100022300352514,pro_vaccines
1473108558317195266,pro_vaccines
1473112942929494016,pro_vaccines
1473117877335121922,pro_vaccines
1473121150506921987,pro_vaccines
1473141061354758144,pro_vaccines
1473143443278942213,pro_vaccines
1473144444031586304,pro_vaccines
1473149906617569284,pro_vaccines
1473155511612690432,pro_vaccines
1473177991312285696,pro_vaccines
1473181175388590081,pro_vaccines
1473181792958136323,pro_vaccines
1473192483248951297,pro_vaccines
1473192528463597570,pro_vaccines
1473192890650271744,pro_vaccines
1473195677156925442,pro_vaccines
1473216060526583810,pro_vaccines
1473217967491989508,pro_vaccines
1473220704359354371,pro_vaccines
1473221807914246144,pro_vaccines
1473221815795396612,pro_vaccines
1473228318270836741,pro_vaccines
1473230535841484804,pro_vaccines
1473233363842523136,pro_vaccines
1473234659047845891,pro_vaccines
1473242134702698497,pro_vaccines
1473247601722019845,pro_vaccines
1473260860764164101,pro_vaccines
1473263123318525956,pro_vaccines
1473271768827707399,pro_vaccines
1473279841298493458,pro_vaccines
1473280791597703173,pro_vaccines
1473281949871476736,pro_vaccines
1473282556158173187,pro_vaccines
1473301380114927616,pro_vaccines
1473303985201184773,pro_vaccines
1473306141975318534,pro_vaccines
1473311905485836295,pro_vaccines
1473312690026078208,pro_vaccines
1473313837915021318,pro_vaccines
1473319132343029761,pro_vaccines
1473319476636626952,pro_vaccines
1473320659208089600,pro_vaccines
1473324085648183296,pro_vaccines
1473324139473604612,pro_vaccines
1473324265659379712,pro_vaccines
1473324705562177540,pro_vaccines
1473324779134406658,pro_vaccines
1473325266890117121,pro_vaccines
1473329736180973577,pro_vaccines
1473335033926610947,pro_vaccines
1473335486479364097,pro_vaccines
1473337337086107654,pro_vaccines
1473341875423789056,pro_vaccines
1473342962629324811,pro_vaccines
1473345285610897414,pro_vaccines
1473348069806776324,pro_vaccines
1473348765759115269,pro_vaccines
1473348986778308608,pro_vaccines
1473350848872796165,pro_vaccines
1473354813945614338,pro_vaccines
1473357157160661003,pro_vaccines
1473360140594147328,pro_vaccines
1473360639133368320,pro_vaccines
1473367467598700551,pro_vaccines
1473368813416726530,pro_vaccines
1473375977413783554,pro_vaccines
1473376593259245575,pro_vaccines
1473377070034165766,pro_vaccines
1473379190976102408,pro_vaccines
1473379277919776770,pro_vaccines
1473384013477777413,pro_vaccines
1473384821158150144,pro_vaccines
1473394280634925063,pro_vaccines
1473395781319081984,pro_vaccines
1473396254226980868,pro_vaccines
1473396487317078019,pro_vaccines
1473400579682668545,pro_vaccines
1473402807441104903,pro_vaccines
1473411312793309194,pro_vaccines
1473412121039753216,pro_vaccines
1473414808166809600,pro_vaccines
1473420557852954626,pro_vaccines
1473433265650417671,pro_vaccines
1473438956020764683,pro_vaccines
1473438961511108609,pro_vaccines
1473445737690243073,pro_vaccines
1473446504560046081,pro_vaccines
1473463434163326977,pro_vaccines
1473463683791605764,pro_vaccines
1473468790465699843,pro_vaccines
1473477922421940227,pro_vaccines
1473478857550295040,pro_vaccines
1473483283845443585,pro_vaccines
1473487494662397956,pro_vaccines
1473487916059951106,pro_vaccines
1473492029237719041,pro_vaccines
1473493654446747651,pro_vaccines
1473499779443290117,pro_vaccines
1473501109431848960,pro_vaccines
1473507519255703561,pro_vaccines
1473513006197719040,pro_vaccines
1473518379679903744,pro_vaccines
1473525943583051778,pro_vaccines
1473528715170787329,pro_vaccines
1473530870757670916,pro_vaccines
1473533323913973762,pro_vaccines
1473534953157767168,pro_vaccines
1473535600263372800,pro_vaccines
1473535625504636932,pro_vaccines
1473536236090494976,pro_vaccines
1473548954486804481,pro_vaccines
1473552095265517569,pro_vaccines
1473555014618693632,pro_vaccines
1473557174206926850,pro_vaccines
1473565528325296129,pro_vaccines
1473572314558124032,pro_vaccines
1473585917273296896,pro_vaccines
1473590649844760576,pro_vaccines
1473597040999342082,pro_vaccines
1473598110781911045,pro_vaccines
1473604723961962498,pro_vaccines
1473611854446579712,pro_vaccines
1473620817443446784,pro_vaccines
1473621746121121800,pro_vaccines
1473627499082891266,pro_vaccines
1473645125138108420,pro_vaccines
1473649104446234629,pro_vaccines
1473650594242088960,pro_vaccines
1473663757356306436,pro_vaccines
1473664930570248200,pro_vaccines
1473667379771191298,pro_vaccines
1473670795545268230,pro_vaccines
1473670948737929227,pro_vaccines
1473675552443748354,pro_vaccines
1473677008844595200,pro_vaccines
1473680269156749314,pro_vaccines
1473683193689743369,pro_vaccines
1473684695992963077,pro_vaccines
1473687843407122436,pro_vaccines
1473688303295737867,pro_vaccines
1473690001821032453,pro_vaccines
1473690610511056916,pro_vaccines
1473693633710809103,pro_vaccines
1473703112993087490,pro_vaccines
1473703739634692115,pro_vaccines
1473705611531538436,pro_vaccines
1473705920299511812,pro_vaccines
1473709954804727810,pro_vaccines
1473712246341701638,pro_vaccines
1473713220040986637,pro_vaccines
1473718878073245700,pro_vaccines
1473725124251734025,pro_vaccines
1473725492935151622,pro_vaccines
1473726881899896837,pro_vaccines
1473728786785091587,pro_vaccines
1473728888425652232,pro_vaccines
1473741955175792640,pro_vaccines
1473742403714572292,pro_vaccines
1473745742753841161,pro_vaccines
1473751969982390273,pro_vaccines
1473753819242582016,pro_vaccines
1473754210239877120,pro_vaccines
1473754526393851905,pro_vaccines
1473767006755336201,pro_vaccines
1473771623174098951,pro_vaccines
1473775466972598281,pro_vaccines
1473780521629069313,pro_vaccines
1473789481085984772,pro_vaccines
1473798082341097476,pro_vaccines
1473798097398497280,pro_vaccines
1473803135231541248,pro_vaccines
1473803605895520261,pro_vaccines
1473804488582438913,pro_vaccines
1473805103962505218,pro_vaccines
1473816576486948865,pro_vaccines
1473817413749809157,pro_vaccines
1473831967716265986,pro_vaccines
1473835333850648577,pro_vaccines
1473841796488654850,pro_vaccines
1473860149353852949,pro_vaccines
1473871322446852096,pro_vaccines
1473875376845692929,pro_vaccines
1473879479860617225,pro_vaccines
1473889094266671105,pro_vaccines
1473893680234774528,pro_vaccines
1473895923981946883,pro_vaccines
1473897963915198465,pro_vaccines
1473905629899243522,pro_vaccines
1473908185568219136,pro_vaccines
1473916341832851457,pro_vaccines
1473916404571283460,pro_vaccines
1473916467359977473,pro_vaccines
1473923507222302721,pro_vaccines
1473926495001354245,pro_vaccines
1473937140903923716,pro_vaccines
1473939307542896640,pro_vaccines
1473946689476177924,pro_vaccines
1473950574878113793,pro_vaccines
1473951031763554313,pro_vaccines
1473958357652611077,pro_vaccines
1473958794916941825,pro_vaccines
1473958798909968387,pro_vaccines
1473958803221712897,pro_vaccines
1473958814768668675,pro_vaccines
1473958810956050435,pro_vaccines
1473960214068084737,pro_vaccines
1473961159762010116,pro_vaccines
1473965912931766273,pro_vaccines
1473966689402318848,pro_vaccines
1473967194409091074,pro_vaccines
1473969478945935362,pro_vaccines
1473969688828911616,pro_vaccines
1473971256147935233,pro_vaccines
1473971609354469376,pro_vaccines
1473972819713265678,pro_vaccines
1473972936558190597,pro_vaccines
1473973469075361798,pro_vaccines
1473973859942608900,pro_vaccines
1473976251509448712,pro_vaccines
1473981654217543680,pro_vaccines
1473987349482774532,pro_vaccines
1473987733257277440,pro_vaccines
1473987858247520258,pro_vaccines
1473990533819162631,pro_vaccines
1473990847397986304,pro_vaccines
1473993216852520962,pro_vaccines
1473994273259495426,pro_vaccines
1473994506303418389,pro_vaccines
1474003793050320911,pro_vaccines
1474008049387900928,pro_vaccines
1474008070036627456,pro_vaccines
1474013671609094151,pro_vaccines
1474015022972084234,pro_vaccines
1474022240928866312,pro_vaccines
1474023228792315917,pro_vaccines
1474029135123070984,pro_vaccines
1474031313590099970,pro_vaccines
1474033091203239941,pro_vaccines
1474041821022011394,pro_vaccines
1474042160475475968,pro_vaccines
1474045536193896449,pro_vaccines
1474057015081279488,pro_vaccines
1474060164177268747,pro_vaccines
1474060885027180551,pro_vaccines
1474061211872415744,pro_vaccines
1474061743626375173,pro_vaccines
1474064043342192643,pro_vaccines
1474068085774725120,pro_vaccines
1474068886685458436,pro_vaccines
1474072252589166592,pro_vaccines
1474073173335449602,pro_vaccines
1474073175998840833,pro_vaccines
1474074703874637824,pro_vaccines
1474082111502094343,pro_vaccines
1474083143175053312,pro_vaccines
1474085168486883331,pro_vaccines
1474086133659230209,pro_vaccines
1474091120594325514,pro_vaccines
1474092865152245774,pro_vaccines
1474106042078351368,pro_vaccines
1474106499421159438,pro_vaccines
1474106502055092224,pro_vaccines
1474113780166574081,pro_vaccines
1474115281408741378,pro_vaccines
1474119740771774474,pro_vaccines
1474130758482608133,pro_vaccines
1474139003804794884,pro_vaccines
1474142060584189952,pro_vaccines
1474153411561943047,pro_vaccines
1474156701431447553,pro_vaccines
1474156773242073096,pro_vaccines
1474156851889639434,pro_vaccines
1474164957545648128,pro_vaccines
1474166011909783552,pro_vaccines
1474175135850459144,pro_vaccines
1474175283171192862,pro_vaccines
1474193589148213253,pro_vaccines
1474209119158554630,pro_vaccines
1474234471515893764,pro_vaccines
1474244551552344068,pro_vaccines
1474254257121603600,pro_vaccines
1474254476970242063,pro_vaccines
1474256151634087937,pro_vaccines
1474263034151460873,pro_vaccines
1474287927957987329,pro_vaccines
1474289259800530947,pro_vaccines
1474293012440223746,pro_vaccines
1474302532667293698,pro_vaccines
1474302859734929417,pro_vaccines
1474304106814754868,pro_vaccines
1474306766192234524,pro_vaccines
1474312835400359939,pro_vaccines
1474333779531554818,pro_vaccines
1474352650598686754,pro_vaccines
1474353036348825618,pro_vaccines
1474358801176350720,pro_vaccines
1474370722420117508,pro_vaccines
1474370834403893249,pro_vaccines
1474375093568552994,pro_vaccines
1474375240998338566,pro_vaccines
1474377229887062019,pro_vaccines
1474377759317180417,pro_vaccines
1474377836425265193,pro_vaccines
1474379534468268078,pro_vaccines
1474391724197822467,pro_vaccines
1474424275868258324,pro_vaccines
1474426752843792384,pro_vaccines
1474428206795083779,pro_vaccines
1474430034907590656,pro_vaccines
1474431086771916808,pro_vaccines
1474438172209725447,pro_vaccines
1474438879386161156,pro_vaccines
1474439390566879233,pro_vaccines
1474450017142427656,pro_vaccines
1474454940890193921,pro_vaccines
1474455014798200832,pro_vaccines
1474459169898078217,pro_vaccines
1474463401170685955,pro_vaccines
1474463858731409409,pro_vaccines
1474468947110080514,pro_vaccines
1474469102446071816,pro_vaccines
1474471771697033219,pro_vaccines
1474476175351336960,pro_vaccines
1474483928165670914,pro_vaccines
1474487130705510403,pro_vaccines
1474498130712449025,pro_vaccines
1474513290940219392,pro_vaccines
1474516951041024003,pro_vaccines
1474535104298901507,pro_vaccines
1474550694233313281,pro_vaccines
1474570209822449664,pro_vaccines
1474587727303565315,pro_vaccines
1474588780929511424,pro_vaccines
1474596130612785153,pro_vaccines
1474632369776652289,pro_vaccines
1474632492703367169,pro_vaccines
1474634435677016065,pro_vaccines
1474655012089262080,pro_vaccines
1474657930951593984,pro_vaccines
1474659729393676294,pro_vaccines
1474662313622130691,pro_vaccines
1474671919354028034,pro_vaccines
1474726122143293440,pro_vaccines
1474740507364495369,pro_vaccines
1474754390590472198,pro_vaccines
1474758939329785857,pro_vaccines
1474780373536190464,pro_vaccines
1474784222552289288,pro_vaccines
1474786511270735872,pro_vaccines
1474798735309873154,pro_vaccines
1474830362572431360,pro_vaccines
1474847858956324871,pro_vaccines
1474858697998225410,pro_vaccines
1474859478466060289,pro_vaccines
1474863331517235201,pro_vaccines
1474864534783414274,pro_vaccines
1474869128217468931,pro_vaccines
1474872345298976773,pro_vaccines
1474875143143010310,pro_vaccines
1474884274088259587,pro_vaccines
1474890620653162497,pro_vaccines
1474917755484708865,pro_vaccines
1474917981473763328,pro_vaccines
1474921457977380865,pro_vaccines
1474939624489648130,pro_vaccines
1474939751299903491,pro_vaccines
1474966939143487488,pro_vaccines
1475001334470426625,pro_vaccines
1475035568778088450,pro_vaccines
1475040690526736385,pro_vaccines
1475046660027953155,pro_vaccines
1475054559152197633,pro_vaccines
1475060234431471619,pro_vaccines
1475065251397832704,pro_vaccines
1475070183484137474,pro_vaccines
1475095433596874755,pro_vaccines
1475118806922113030,pro_vaccines
1475130573379321857,pro_vaccines
1475131939061481481,pro_vaccines
1475142944722239495,pro_vaccines
1475146575022276611,pro_vaccines
1475147117895335946,pro_vaccines
1475147189202694151,pro_vaccines
1475156431959740431,pro_vaccines
1475158825695068164,pro_vaccines
1475167280237531146,pro_vaccines
1475170476691533829,pro_vaccines
1475172367735402505,pro_vaccines
1475185781962645507,pro_vaccines
1475198160553271299,pro_vaccines
1475198278581039107,pro_vaccines
1475204521928413184,pro_vaccines
1475207053606068224,pro_vaccines
1475208912685211657,pro_vaccines
1475209119221141513,pro_vaccines
1475221433001336837,pro_vaccines
1475224003455303682,pro_vaccines
1475251917177638918,pro_vaccines
1475252372473450497,pro_vaccines
1475263415039889408,pro_vaccines
1475287086357880835,pro_vaccines
1475307024066002948,pro_vaccines
1475316495890616327,pro_vaccines
1475318801767886848,pro_vaccines
1475326624090439683,pro_vaccines
1475327639149764614,pro_vaccines
1475341388887773195,pro_vaccines
1475351178779279363,pro_vaccines
1475363217320726528,pro_vaccines
1475366553092829187,pro_vaccines
1475372200152944640,pro_vaccines
1475393303940108289,pro_vaccines
1475394007861706752,pro_vaccines
1475397485678018561,pro_vaccines
1475399011431596035,pro_vaccines
1475415842833813505,pro_vaccines
1475423405000339456,pro_vaccines
1475427760483057669,pro_vaccines
1475440645401628675,pro_vaccines
1475447866512625667,pro_vaccines
1475450487512125441,pro_vaccines
1475456073070952458,pro_vaccines
1475457596265943041,pro_vaccines
1475457733591715844,pro_vaccines
1475457986403475465,pro_vaccines
1475463679407640578,pro_vaccines
1475468601486458889,pro_vaccines
1475475694054428678,pro_vaccines
1475478347153084434,pro_vaccines
1475483227074740232,pro_vaccines
1475483990828064768,pro_vaccines
1475484218218135552,pro_vaccines
1475487989161775104,pro_vaccines
1475493953214373888,pro_vaccines
1475495300622331905,pro_vaccines
1475496192809308160,pro_vaccines
1475496425576349700,pro_vaccines
1475496858608979978,pro_vaccines
1475498149053706242,pro_vaccines
1475499591848005635,pro_vaccines
1475502999581741064,pro_vaccines
1475503202518941699,pro_vaccines
1475504949303906312,pro_vaccines
1475506647237685250,pro_vaccines
1475507045595893760,pro_vaccines
1475510531280805890,pro_vaccines
1475514789719949312,pro_vaccines
1475515290800861185,pro_vaccines
1475518520741924864,pro_vaccines
1475520403800006657,pro_vaccines
1475525585422233611,pro_vaccines
1475527814363369477,pro_vaccines
1475527913755787265,pro_vaccines
1475528776083808262,pro_vaccines
1475531713602334720,pro_vaccines
1475533981403607045,pro_vaccines
1475534589426905096,pro_vaccines
1475541798072246282,pro_vaccines
1475543663706980353,pro_vaccines
1475546033602002945,pro_vaccines
1475546328398807047,pro_vaccines
1475546858244214784,pro_vaccines
1475547235660308488,pro_vaccines
1475548617368764419,pro_vaccines
1475549630092001282,pro_vaccines
1475555906523996164,pro_vaccines
1475557418415370253,pro_vaccines
1475562075090874369,pro_vaccines
1475564938705973255,pro_vaccines
1475574301961056257,pro_vaccines
1475582183020511238,pro_vaccines
1475582293812994049,pro_vaccines
1475583385468821509,pro_vaccines
1475588928900149258,pro_vaccines
1475589061175754756,pro_vaccines
1475592694340726786,pro_vaccines
1475597217079586818,pro_vaccines
1475598117932355594,pro_vaccines
1475598706389008385,pro_vaccines
1475598739226054657,pro_vaccines
1475600993857388544,pro_vaccines
1475603155316621319,pro_vaccines
1475604850016673794,pro_vaccines
1475605425211023361,pro_vaccines
1475611112854986754,pro_vaccines
1475615262627938305,pro_vaccines
1475615503980765191,pro_vaccines
1475621235652542465,pro_vaccines
1475623157444665344,pro_vaccines
1475625639776555008,pro_vaccines
1475626271149334531,pro_vaccines
1475626299683393539,pro_vaccines
1475632357256351748,pro_vaccines
1475640053028519939,pro_vaccines
1475646275915694081,pro_vaccines
1475646668062146566,pro_vaccines
1475651600827908100,pro_vaccines
1475653785720610819,pro_vaccines
1475654168765513730,pro_vaccines
1475655300959150081,pro_vaccines
1475655522183524353,pro_vaccines
1475673921198465031,pro_vaccines
1475678588875722752,pro_vaccines
1475701578237575170,pro_vaccines
1475710649569214466,pro_vaccines
1475716932087128068,pro_vaccines
1475733764370096129,pro_vaccines
1475738151738040324,pro_vaccines
1475740165335306244,pro_vaccines
1475740522853679105,pro_vaccines
1475742413092175873,pro_vaccines
1475743810160410631,pro_vaccines
1475750152224845829,pro_vaccines
1475760867249635333,pro_vaccines
1475766336928329728,pro_vaccines
1475766869361582084,pro_vaccines
1475767671820070912,pro_vaccines
1475769596246478853,pro_vaccines
1475771676658999296,pro_vaccines
1475775196783165446,pro_vaccines
1475777551721193472,pro_vaccines
1475778093948231680,pro_vaccines
1475778836612714498,pro_vaccines
1475779250510864387,pro_vaccines
1475781470954344448,pro_vaccines
1475783182062690308,pro_vaccines
1475792834246717440,pro_vaccines
1475794185953370112,pro_vaccines
1475797584954507268,pro_vaccines
1475797604407644172,pro_vaccines
1475800597441961985,pro_vaccines
1475800838845173763,pro_vaccines
1475802578940215301,pro_vaccines
1475805441842163728,pro_vaccines
1475810292621881353,pro_vaccines
1475814321892515841,pro_vaccines
1475818854643347458,pro_vaccines
1475820631119872003,pro_vaccines
1475823000977035269,pro_vaccines
1475823192753295366,pro_vaccines
1475823784842215428,pro_vaccines
1475824348296622080,pro_vaccines
1475824798852915202,pro_vaccines
1475825050947399696,pro_vaccines
1475827112560971782,pro_vaccines
1475829893447487490,pro_vaccines
1475831269141499911,pro_vaccines
1475831760831361028,pro_vaccines
1475833210063962112,pro_vaccines
1475833756539768833,pro_vaccines
1475839654230323201,pro_vaccines
1475841161537503234,pro_vaccines
1475842711848685570,pro_vaccines
1475848013700497408,pro_vaccines
1475848085733527556,pro_vaccines
1475850117571915781,pro_vaccines
1475850443615993857,pro_vaccines
1475853188779675648,pro_vaccines
1475863076490645507,pro_vaccines
1475863695574155266,pro_vaccines
1475864936093999104,pro_vaccines
1475875365860122635,pro_vaccines
1475877304572145668,pro_vaccines
1475880694781992965,pro_vaccines
1475885341106126851,pro_vaccines
1475888450452795392,pro_vaccines
1475889328463228930,pro_vaccines
1475890084008402945,pro_vaccines
1475894035021770764,pro_vaccines
1475897504218689551,pro_vaccines
1475898071024345094,pro_vaccines
1475901576128643074,pro_vaccines
1475902241290784772,pro_vaccines
1475907023632052228,pro_vaccines
1475907718099652613,pro_vaccines
1475912136715034629,pro_vaccines
1475917475757936642,pro_vaccines
1475920267742523403,pro_vaccines
1475921049921503235,pro_vaccines
1475922870836424706,pro_vaccines
1475925586279235587,pro_vaccines
1475928573185867782,pro_vaccines
1475930533054107648,pro_vaccines
1475931620939079684,pro_vaccines
1475931972891459584,pro_vaccines
1475938528731156485,pro_vaccines
1475940701607239691,pro_vaccines
1475944493199368192,pro_vaccines
1475944848666640393,pro_vaccines
1475946997538557958,pro_vaccines
1475949949028286468,pro_vaccines
1475953006663413764,pro_vaccines
1475955213013946372,pro_vaccines
1475956336592449536,pro_vaccines
1475957744066826241,pro_vaccines
1475964175503577093,pro_vaccines
1475964349219065863,pro_vaccines
1475969328902291458,pro_vaccines
1475971155613954054,pro_vaccines
1475974688006455298,pro_vaccines
1475979748702670853,pro_vaccines
1475990075582423044,pro_vaccines
1475991024229130247,pro_vaccines
1475992258315014148,pro_vaccines
1475993380182183936,pro_vaccines
1475993722441670669,pro_vaccines
1476001461029023744,pro_vaccines
1476001544415989768,pro_vaccines
1476007187017256962,pro_vaccines
1476010365104316427,pro_vaccines
1476015472520925185,pro_vaccines
1476025057172332550,pro_vaccines
1476025608450691072,pro_vaccines
1476026741906821120,pro_vaccines
1476035124491862022,pro_vaccines
1476037984034213890,pro_vaccines
1476038993829580802,pro_vaccines
1476042560900636677,pro_vaccines
1476045997008728073,pro_vaccines
1476049528432181248,pro_vaccines
1476056000822231040,pro_vaccines
1476056148881002497,pro_vaccines
1476069969653813250,pro_vaccines
1476072011101184001,pro_vaccines
1476082164164747264,pro_vaccines
1476082516922564609,pro_vaccines
1476083024068440064,pro_vaccines
1476094879537131520,pro_vaccines
1476095156826689543,pro_vaccines
1476103635205599232,pro_vaccines
1476109308521861120,pro_vaccines
